aaaaaaaaaaaa
chr1	89149813	89309613	BLOCK_0000001	0	+	0	0	215,158,158
chr1	29872999	30029261	BLOCK_0000002	0	+	0	0	255,0,0
chr1	196177784	196334043	BLOCK_0000003	0	+	0	0	221,136,136
chr1	63217503	63358816	BLOCK_0000004	0	+	0	0	221,136,136
chr1	42906630	43043237	BLOCK_0000005	0	+	0	0	232,90,90
chr1	186409759	186535971	BLOCK_0000006	0	+	0	0	226,113,113
chr1	49432935	49557147	BLOCK_0000007	0	+	0	0	232,90,90
chr1	227774826	227893504	BLOCK_0000008	0	+	0	0	232,90,90
chr1	236956260	237074131	BLOCK_0000009	0	+	0	0	226,113,113
chr1	31758467	31874996	BLOCK_0000010	0	+	0	0	232,90,90
chr1	84559889	84673951	BLOCK_0000011	0	+	0	0	238,68,68
chr1	64344019	64455498	BLOCK_0000012	0	+	0	0	238,68,68
chr1	169112395	169223545	BLOCK_0000013	0	+	0	0	232,90,90
chr1	94199765	94310694	BLOCK_0000014	0	+	0	0	226,113,113
chr1	182993025	183103604	BLOCK_0000015	0	+	0	0	221,136,136
chr1	191633993	191744482	BLOCK_0000016	0	+	0	0	232,90,90
chr1	197000476	197110822	BLOCK_0000017	0	+	0	0	238,68,68
chr1	49278767	49387567	BLOCK_0000018	0	+	0	0	232,90,90
chr1	195569614	195672529	BLOCK_0000019	0	+	0	0	232,90,90
chr1	73891752	73994416	BLOCK_0000020	0	+	0	0	232,90,90
chr1	174172384	174274349	BLOCK_0000021	0	+	0	0	238,68,68
chr1	227217412	227319072	BLOCK_0000022	0	+	0	0	232,90,90
chr1	182783685	182884816	BLOCK_0000023	0	+	0	0	238,68,68
chr1	179994548	180095348	BLOCK_0000024	0	+	0	0	238,68,68
chr1	75472141	75571679	BLOCK_0000025	0	+	0	0	238,68,68
chr1	169863165	169962502	BLOCK_0000026	0	+	0	0	232,90,90
chr1	103924582	104022971	BLOCK_0000027	0	+	0	0	255,0,0
chr1	229616693	229714955	BLOCK_0000028	0	+	0	0	226,113,113
chr1	51379945	51477088	BLOCK_0000029	0	+	0	0	238,68,68
chr1	223954904	224051926	BLOCK_0000030	0	+	0	0	232,90,90
chr1	62901243	62997573	BLOCK_0000031	0	+	0	0	232,90,90
chr1	207698431	207790582	BLOCK_0000032	0	+	0	0	243,45,45
chr1	46071679	46163647	BLOCK_0000033	0	+	0	0	226,113,113
chr1	161801153	161892374	BLOCK_0000034	0	+	0	0	238,68,68
chr1	83530511	83621525	BLOCK_0000035	0	+	0	0	232,90,90
chr1	189018193	189108934	BLOCK_0000036	0	+	0	0	226,113,113
chr1	210161060	210251537	BLOCK_0000037	0	+	0	0	232,90,90
chr1	152953552	153043635	BLOCK_0000038	0	+	0	0	215,158,158
chr1	173715309	173804557	BLOCK_0000039	0	+	0	0	243,45,45
chr1	51195322	51284105	BLOCK_0000040	0	+	0	0	238,68,68
chr1	74588465	74677155	BLOCK_0000041	0	+	0	0	238,68,68
chr1	51019450	51107959	BLOCK_0000042	0	+	0	0	238,68,68
chr1	97121546	97209880	BLOCK_0000043	0	+	0	0	226,113,113
chr1	173910964	173998776	BLOCK_0000044	0	+	0	0	232,90,90
chr1	59744903	59832489	BLOCK_0000045	0	+	0	0	238,68,68
chr1	215387063	215474206	BLOCK_0000046	0	+	0	0	232,90,90
chr1	70506840	70593831	BLOCK_0000047	0	+	0	0	238,68,68
chr1	169962981	170049553	BLOCK_0000048	0	+	0	0	243,45,45
chr1	91408187	91493715	BLOCK_0000049	0	+	0	0	238,68,68
chr1	63983912	64068386	BLOCK_0000050	0	+	0	0	232,90,90
chr1	149894355	149978552	BLOCK_0000051	0	+	0	0	238,68,68
chr1	202690642	202774496	BLOCK_0000052	0	+	0	0	238,68,68
chr1	177488616	177572359	BLOCK_0000053	0	+	0	0	243,45,45
chr1	92941357	93024911	BLOCK_0000054	0	+	0	0	232,90,90
chr1	219361486	219444769	BLOCK_0000055	0	+	0	0	238,68,68
chr1	51805479	51888749	BLOCK_0000056	0	+	0	0	238,68,68
chr1	50220117	50302421	BLOCK_0000057	0	+	0	0	243,45,45
chr1	28775448	28857746	BLOCK_0000058	0	+	0	0	232,90,90
chr1	169758564	169840439	BLOCK_0000059	0	+	0	0	243,45,45
chr1	217818464	217900028	BLOCK_0000060	0	+	0	0	232,90,90
chr1	73810229	73890900	BLOCK_0000061	0	+	0	0	226,113,113
chr1	86812174	86892819	BLOCK_0000062	0	+	0	0	238,68,68
chr1	27732910	27813540	BLOCK_0000063	0	+	0	0	226,113,113
chr1	174835432	174915776	BLOCK_0000064	0	+	0	0	238,68,68
chr1	70410824	70490925	BLOCK_0000065	0	+	0	0	238,68,68
chr1	84359050	84438991	BLOCK_0000066	0	+	0	0	238,68,68
chr1	28031178	28110960	BLOCK_0000067	0	+	0	0	238,68,68
chr1	118014321	118093996	BLOCK_0000068	0	+	0	0	238,68,68
chr1	231476501	231555708	BLOCK_0000069	0	+	0	0	221,136,136
chr1	96741640	96819562	BLOCK_0000070	0	+	0	0	238,68,68
chr1	101227471	101305358	BLOCK_0000071	0	+	0	0	232,90,90
chr1	173458097	173535392	BLOCK_0000072	0	+	0	0	238,68,68
chr1	15810172	15887442	BLOCK_0000073	0	+	0	0	226,113,113
chr1	99165903	99242884	BLOCK_0000074	0	+	0	0	238,68,68
chr1	25756860	25833248	BLOCK_0000075	0	+	0	0	232,90,90
chr1	178048271	178124596	BLOCK_0000076	0	+	0	0	238,68,68
chr1	32990373	33065484	BLOCK_0000077	0	+	0	0	238,68,68
chr1	224822482	224897491	BLOCK_0000078	0	+	0	0	238,68,68
chr1	75854443	75928695	BLOCK_0000079	0	+	0	0	232,90,90
chr1	191153249	191227167	BLOCK_0000080	0	+	0	0	232,90,90
chr1	178379040	178452629	BLOCK_0000081	0	+	0	0	243,45,45
chr1	112933395	113006804	BLOCK_0000082	0	+	0	0	238,68,68
chr1	176201714	176275116	BLOCK_0000083	0	+	0	0	238,68,68
chr1	47132243	47205550	BLOCK_0000084	0	+	0	0	238,68,68
chr1	195467306	195540522	BLOCK_0000085	0	+	0	0	226,113,113
chr1	75369782	75442826	BLOCK_0000086	0	+	0	0	238,68,68
chr1	200293248	200365963	BLOCK_0000087	0	+	0	0	238,68,68
chr1	109894781	109967324	BLOCK_0000088	0	+	0	0	232,90,90
chr1	100628311	100700795	BLOCK_0000089	0	+	0	0	238,68,68
chr1	193609828	193682190	BLOCK_0000090	0	+	0	0	232,90,90
chr1	180717034	180789139	BLOCK_0000091	0	+	0	0	243,45,45
chr1	46252144	46324191	BLOCK_0000092	0	+	0	0	232,90,90
chr1	150384458	150456350	BLOCK_0000093	0	+	0	0	226,113,113
chr1	116924751	116996509	BLOCK_0000094	0	+	0	0	243,45,45
chr1	171227216	171298940	BLOCK_0000095	0	+	0	0	238,68,68
chr1	225388762	225460431	BLOCK_0000096	0	+	0	0	238,68,68
chr1	98982962	99054625	BLOCK_0000097	0	+	0	0	232,90,90
